# t [Myr]       r [kpc]       v [km/s]
  0.279666E+03  0.530805E+01  0.215406E+01
  0.279833E+03  0.530839E+01  0.202562E+01
  0.280000E+03  0.530873E+01  0.199360E+01
  0.280166E+03  0.530904E+01  0.180400E+01
  0.280333E+03  0.530939E+01  0.207717E+01
  0.280500E+03  0.530979E+01  0.232229E+01
  0.280666E+03  0.531014E+01  0.210682E+01
  0.280833E+03  0.531052E+01  0.223184E+01
  0.281000E+03  0.531088E+01  0.210725E+01
  0.281166E+03  0.531125E+01  0.213495E+01
  0.281333E+03  0.531159E+01  0.202777E+01
  0.281500E+03  0.531191E+01  0.188815E+01
  0.281666E+03  0.531228E+01  0.215214E+01
  0.281833E+03  0.531266E+01  0.222969E+01
  0.282000E+03  0.531298E+01  0.187096E+01
  0.282166E+03  0.531330E+01  0.187507E+01
  0.282333E+03  0.531363E+01  0.198910E+01
  0.282500E+03  0.531397E+01  0.195259E+01
  0.282666E+03  0.531428E+01  0.184948E+01
  0.282833E+03  0.531466E+01  0.222087E+01
  0.283000E+03  0.531495E+01  0.169482E+01
  0.283166E+03  0.531527E+01  0.188366E+01
  0.283333E+03  0.531559E+01  0.189674E+01
  0.283500E+03  0.531591E+01  0.186881E+01
  0.283666E+03  0.531623E+01  0.187741E+01
  0.283833E+03  0.531651E+01  0.165599E+01
  0.284000E+03  0.531681E+01  0.174208E+01
  0.284166E+03  0.531713E+01  0.186667E+01
  0.284333E+03  0.531746E+01  0.196957E+01
  0.284500E+03  0.531779E+01  0.192037E+01
  0.284666E+03  0.531810E+01  0.186237E+01
  0.284833E+03  0.531846E+01  0.210682E+01
  0.285000E+03  0.531883E+01  0.216547E+01
  0.285166E+03  0.531911E+01  0.166475E+01
  0.285333E+03  0.531942E+01  0.178467E+01
  0.285500E+03  0.531974E+01  0.190982E+01
  0.285666E+03  0.532002E+01  0.163897E+01
  0.285833E+03  0.532031E+01  0.170092E+01
  0.286000E+03  0.532064E+01  0.190982E+01
  0.286166E+03  0.532099E+01  0.207932E+01
  0.286333E+03  0.532136E+01  0.217554E+01
  0.286500E+03  0.532173E+01  0.219102E+01
  0.286666E+03  0.532206E+01  0.192271E+01
  0.286833E+03  0.532238E+01  0.186862E+01
  0.287000E+03  0.532273E+01  0.205334E+01
  0.287166E+03  0.532305E+01  0.191412E+01
  0.287333E+03  0.532339E+01  0.195024E+01
  0.287500E+03  0.532374E+01  0.208985E+01
  0.287666E+03  0.532413E+01  0.227933E+01
  0.287833E+03  0.532446E+01  0.191548E+01
  0.288000E+03  0.532477E+01  0.183034E+01
  0.288166E+03  0.532505E+01  0.169285E+01
  0.288333E+03  0.532537E+01  0.185965E+01
  0.288500E+03  0.532567E+01  0.173796E+01
  0.288666E+03  0.532597E+01  0.177233E+01
  0.288833E+03  0.532629E+01  0.188542E+01
  0.289000E+03  0.532662E+01  0.192056E+01
  0.289166E+03  0.532693E+01  0.184537E+01
  0.289333E+03  0.532728E+01  0.204862E+01
  0.289500E+03  0.532756E+01  0.162410E+01
  0.289666E+03  0.532787E+01  0.187330E+01
  0.289833E+03  0.532817E+01  0.174798E+01
  0.290000E+03  0.532847E+01  0.177018E+01
  0.290166E+03  0.532874E+01  0.156825E+01
  0.290333E+03  0.532906E+01  0.190045E+01
  0.290500E+03  0.532938E+01  0.184752E+01
  0.290666E+03  0.532966E+01  0.162806E+01
  0.290833E+03  0.532996E+01  0.180633E+01
  0.291000E+03  0.533029E+01  0.194419E+01
  0.291166E+03  0.533057E+01  0.164525E+01
  0.291333E+03  0.533087E+01  0.174834E+01
  0.291500E+03  0.533121E+01  0.198931E+01
  0.291666E+03  0.533148E+01  0.157652E+01
  0.291833E+03  0.533176E+01  0.167961E+01
  0.292000E+03  0.533205E+01  0.168210E+01
  0.292166E+03  0.533237E+01  0.186218E+01
  0.292333E+03  0.533269E+01  0.190728E+01
  0.292500E+03  0.533299E+01  0.174440E+01
  0.292666E+03  0.533329E+01  0.175479E+01
  0.292833E+03  0.533365E+01  0.211176E+01
  0.293000E+03  0.533398E+01  0.197816E+01
  0.293166E+03  0.533429E+01  0.180419E+01
  0.293333E+03  0.533460E+01  0.183855E+01
  0.293500E+03  0.533495E+01  0.204946E+01
  0.293666E+03  0.533528E+01  0.192017E+01
  0.293833E+03  0.533553E+01  0.146513E+01
  0.294000E+03  0.533583E+01  0.178271E+01
  0.294166E+03  0.533614E+01  0.182352E+01
  0.294333E+03  0.533646E+01  0.187115E+01
  0.294500E+03  0.533680E+01  0.200782E+01
  0.294666E+03  0.533712E+01  0.186041E+01
  0.294833E+03  0.533744E+01  0.188619E+01
  0.295000E+03  0.533779E+01  0.208942E+01
  0.295166E+03  0.533810E+01  0.180026E+01
  0.295333E+03  0.533846E+01  0.212680E+01
  0.295500E+03  0.533881E+01  0.202929E+01
  0.295666E+03  0.533908E+01  0.160477E+01
  0.295833E+03  0.533939E+01  0.181315E+01
  0.296000E+03  0.533970E+01  0.184462E+01
  0.296166E+03  0.534003E+01  0.189693E+01
  0.296333E+03  0.534028E+01  0.149091E+01
  0.296500E+03  0.534063E+01  0.207009E+01
  0.296666E+03  0.534095E+01  0.183678E+01
  0.296833E+03  0.534122E+01  0.164129E+01
  0.297000E+03  0.534152E+01  0.175872E+01
  0.297166E+03  0.534184E+01  0.187545E+01
  0.297333E+03  0.534212E+01  0.165599E+01
  0.297500E+03  0.534239E+01  0.156363E+01
  0.297666E+03  0.534274E+01  0.207739E+01
  0.297833E+03  0.534305E+01  0.178915E+01
  0.298000E+03  0.534333E+01  0.164739E+01
  0.298166E+03  0.534359E+01  0.155106E+01
  0.298333E+03  0.534386E+01  0.159370E+01
  0.298500E+03  0.534418E+01  0.187077E+01
  0.298666E+03  0.534450E+01  0.187115E+01
  0.298833E+03  0.534480E+01  0.173760E+01
  0.299000E+03  0.534510E+01  0.179560E+01
  0.299166E+03  0.534542E+01  0.184967E+01
  0.299333E+03  0.534567E+01  0.150778E+01
  0.299500E+03  0.534593E+01  0.152712E+01
  0.299666E+03  0.534624E+01  0.181100E+01
  0.299833E+03  0.534653E+01  0.169035E+01
  0.300000E+03  0.534684E+01  0.179560E+01
  0.300166E+03  0.534713E+01  0.172937E+01
  0.300333E+03  0.534737E+01  0.143691E+01
  0.300500E+03  0.534764E+01  0.153141E+01
  0.300666E+03  0.534791E+01  0.160047E+01
  0.300833E+03  0.534817E+01  0.156363E+01
  0.301000E+03  0.534848E+01  0.182352E+01
  0.301166E+03  0.534878E+01  0.175693E+01
  0.301333E+03  0.534910E+01  0.184967E+01
  0.301500E+03  0.534941E+01  0.186218E+01
  0.301666E+03  0.534973E+01  0.182352E+01
  0.301833E+03  0.535000E+01  0.158973E+01
  0.302000E+03  0.535028E+01  0.169465E+01
  0.302166E+03  0.535059E+01  0.177841E+01
  0.302333E+03  0.535093E+01  0.201079E+01
  0.302500E+03  0.535123E+01  0.175049E+01
  0.302666E+03  0.535152E+01  0.172686E+01
  0.302833E+03  0.535182E+01  0.175944E+01
  0.303000E+03  0.535208E+01  0.150778E+01
  0.303166E+03  0.535238E+01  0.175693E+01
  0.303333E+03  0.535271E+01  0.193775E+01
  0.303500E+03  0.535300E+01  0.172901E+01
  0.303666E+03  0.535329E+01  0.170539E+01
  0.303833E+03  0.535363E+01  0.200005E+01
  0.304000E+03  0.535389E+01  0.151883E+01
  0.304166E+03  0.535419E+01  0.175872E+01
  0.304333E+03  0.535448E+01  0.172292E+01
  0.304500E+03  0.535479E+01  0.181063E+01
  0.304666E+03  0.535508E+01  0.172472E+01
  0.304833E+03  0.535539E+01  0.180885E+01
  0.305000E+03  0.535567E+01  0.162806E+01
  0.305166E+03  0.535593E+01  0.152712E+01
  0.305333E+03  0.535623E+01  0.177448E+01
  0.305500E+03  0.535651E+01  0.167532E+01
  0.305666E+03  0.535679E+01  0.163236E+01
  0.305833E+03  0.535702E+01  0.135342E+01
  0.306000E+03  0.535731E+01  0.169035E+01
  0.306166E+03  0.535757E+01  0.154859E+01
  0.306333E+03  0.535777E+01  0.116222E+01
  0.306500E+03  0.535806E+01  0.170968E+01
  0.306666E+03  0.535833E+01  0.158296E+01
  0.306833E+03  0.535864E+01  0.179811E+01
  0.307000E+03  0.535892E+01  0.163021E+01
  0.307166E+03  0.535922E+01  0.177197E+01
  0.307333E+03  0.535950E+01  0.164344E+01
  0.307500E+03  0.535973E+01  0.137677E+01
  0.307666E+03  0.536001E+01  0.161732E+01
  0.307833E+03  0.536025E+01  0.144120E+01
  0.308000E+03  0.536055E+01  0.172722E+01
  0.308166E+03  0.536083E+01  0.166672E+01
  0.308333E+03  0.536110E+01  0.158940E+01
  0.308500E+03  0.536134E+01  0.142646E+01
  0.308666E+03  0.536163E+01  0.166458E+01
  0.308833E+03  0.536187E+01  0.143905E+01
  0.309000E+03  0.536219E+01  0.190553E+01
  0.309166E+03  0.536248E+01  0.164739E+01
  0.309333E+03  0.536271E+01  0.138965E+01
  0.309500E+03  0.536296E+01  0.144579E+01
  0.309666E+03  0.536318E+01  0.129515E+01
  0.309833E+03  0.536346E+01  0.167317E+01
  0.310000E+03  0.536373E+01  0.157039E+01
  0.310166E+03  0.536398E+01  0.148631E+01
  0.310333E+03  0.536430E+01  0.185788E+01
  0.310500E+03  0.536460E+01  0.178522E+01
  0.310666E+03  0.536487E+01  0.159370E+01
  0.310833E+03  0.536518E+01  0.179130E+01
  0.311000E+03  0.536549E+01  0.184108E+01
  0.311166E+03  0.536579E+01  0.177412E+01
  0.311333E+03  0.536612E+01  0.192232E+01
  0.311500E+03  0.536643E+01  0.179381E+01
  0.311666E+03  0.536673E+01  0.177161E+01
  0.311833E+03  0.536702E+01  0.174011E+01
  0.312000E+03  0.536730E+01  0.159617E+01
  0.312166E+03  0.536756E+01  0.153539E+01
  0.312333E+03  0.536788E+01  0.189049E+01
  0.312500E+03  0.536816E+01  0.165847E+01
  0.312666E+03  0.536842E+01  0.151821E+01
  0.312833E+03  0.536866E+01  0.139209E+01
  0.313000E+03  0.536895E+01  0.171003E+01
  0.313166E+03  0.536921E+01  0.156331E+01
  0.313333E+03  0.536949E+01  0.164344E+01
  0.313500E+03  0.536973E+01  0.139209E+01
  0.313666E+03  0.536999E+01  0.152895E+01
  0.313833E+03  0.537026E+01  0.156825E+01
  0.314000E+03  0.537051E+01  0.146513E+01
  0.314166E+03  0.537078E+01  0.161518E+01
  0.314333E+03  0.537102E+01  0.140039E+01
  0.314500E+03  0.537133E+01  0.184967E+01
  0.314666E+03  0.537158E+01  0.142587E+01
  0.314833E+03  0.537184E+01  0.155106E+01
  0.315000E+03  0.537209E+01  0.146483E+01
  0.315166E+03  0.537232E+01  0.132764E+01
  0.315333E+03  0.537256E+01  0.142187E+01
  0.315500E+03  0.537277E+01  0.121997E+01
  0.315666E+03  0.537304E+01  0.158973E+01
  0.315833E+03  0.537328E+01  0.142402E+01
  0.316000E+03  0.537353E+01  0.148201E+01
  0.316166E+03  0.537378E+01  0.143935E+01
  0.316333E+03  0.537406E+01  0.167746E+01
  0.316500E+03  0.537431E+01  0.143261E+01
  0.316666E+03  0.537456E+01  0.151454E+01
  0.316833E+03  0.537479E+01  0.133811E+01
  0.317000E+03  0.537508E+01  0.171613E+01
  0.317166E+03  0.537539E+01  0.179381E+01
  0.317333E+03  0.537567E+01  0.167746E+01
  0.317500E+03  0.537594E+01  0.158081E+01
  0.317666E+03  0.537625E+01  0.178307E+01
  0.317833E+03  0.537644E+01  0.114480E+01
  0.318000E+03  0.537675E+01  0.183855E+01
  0.318166E+03  0.537704E+01  0.168425E+01
  0.318333E+03  0.537735E+01  0.183173E+01
  0.318500E+03  0.537763E+01  0.161980E+01
  0.318666E+03  0.537791E+01  0.168210E+01
  0.318833E+03  0.537819E+01  0.164276E+01
  0.319000E+03  0.537847E+01  0.164129E+01
  0.319166E+03  0.537882E+01  0.206450E+01
  0.319333E+03  0.537909E+01  0.156975E+01
  0.319500E+03  0.537932E+01  0.135557E+01
  0.319666E+03  0.537959E+01  0.158328E+01
  0.319833E+03  0.537986E+01  0.159767E+01
  0.320000E+03  0.538015E+01  0.167781E+01
  0.320166E+03  0.538044E+01  0.171862E+01
  0.320333E+03  0.538074E+01  0.172436E+01
  0.320500E+03  0.538100E+01  0.154247E+01
  0.320666E+03  0.538126E+01  0.151454E+01
  0.320833E+03  0.538156E+01  0.179093E+01
  0.321000E+03  0.538182E+01  0.150809E+01
  0.321166E+03  0.538208E+01  0.154032E+01
  0.321333E+03  0.538231E+01  0.136789E+01
  0.321500E+03  0.538260E+01  0.168210E+01
  0.321666E+03  0.538286E+01  0.155718E+01
  0.321833E+03  0.538311E+01  0.143476E+01
  0.322000E+03  0.538331E+01  0.121163E+01
  0.322166E+03  0.538358E+01  0.154645E+01
  0.322333E+03  0.538384E+01  0.157007E+01
  0.322500E+03  0.538415E+01  0.181100E+01
  0.322666E+03  0.538439E+01  0.142617E+01
  0.322833E+03  0.538461E+01  0.125649E+01
  0.323000E+03  0.538489E+01  0.166492E+01
  0.323166E+03  0.538514E+01  0.143691E+01
  0.323333E+03  0.538539E+01  0.148631E+01
  0.323500E+03  0.538565E+01  0.152313E+01
  0.323666E+03  0.538587E+01  0.130374E+01
  0.323833E+03  0.538616E+01  0.169894E+01
  0.324000E+03  0.538639E+01  0.134697E+01
  0.324166E+03  0.538658E+01  0.109969E+01
  0.324333E+03  0.538678E+01  0.120279E+01
  0.324500E+03  0.538694E+01  0.947392E+00
  0.324666E+03  0.538716E+01  0.128870E+01
  0.324833E+03  0.538743E+01  0.159155E+01
  0.325000E+03  0.538773E+01  0.173581E+01
  0.325166E+03  0.538797E+01  0.142617E+01
  0.325333E+03  0.538822E+01  0.144579E+01
  0.325500E+03  0.538845E+01  0.136789E+01
  0.325666E+03  0.538872E+01  0.158973E+01
  0.325833E+03  0.538896E+01  0.141328E+01
  0.326000E+03  0.538917E+01  0.126078E+01
  0.326166E+03  0.538943E+01  0.149950E+01
  0.326333E+03  0.538969E+01  0.152743E+01
  0.326500E+03  0.538995E+01  0.153969E+01
  0.326666E+03  0.539019E+01  0.142646E+01
  0.326833E+03  0.539047E+01  0.159188E+01
  0.327000E+03  0.539077E+01  0.175872E+01
  0.327166E+03  0.539100E+01  0.135771E+01
  0.327333E+03  0.539125E+01  0.146942E+01
  0.327500E+03  0.539154E+01  0.172866E+01
  0.327666E+03  0.539179E+01  0.144364E+01
  0.327833E+03  0.539201E+01  0.128897E+01
  0.328000E+03  0.539228E+01  0.162129E+01
  0.328166E+03  0.539255E+01  0.158328E+01
  0.328333E+03  0.539280E+01  0.147557E+01
  0.328500E+03  0.539308E+01  0.162162E+01
  0.328666E+03  0.539329E+01  0.126319E+01
  0.328833E+03  0.539355E+01  0.150349E+01
  0.329000E+03  0.539377E+01  0.129300E+01
  0.329166E+03  0.539404E+01  0.161336E+01
  0.329333E+03  0.539428E+01  0.137462E+01
  0.329500E+03  0.539452E+01  0.142831E+01
  0.329666E+03  0.539477E+01  0.147802E+01
  0.329833E+03  0.539497E+01  0.118131E+01
  0.330000E+03  0.539526E+01  0.165813E+01
  0.330166E+03  0.539547E+01  0.126963E+01
  0.330333E+03  0.539566E+01  0.110829E+01
  0.330500E+03  0.539591E+01  0.146912E+01
  0.330666E+03  0.539616E+01  0.145009E+01
  0.330833E+03  0.539638E+01  0.134025E+01
  0.331000E+03  0.539658E+01  0.115554E+01
  0.331166E+03  0.539679E+01  0.122237E+01
  0.331333E+03  0.539702E+01  0.136603E+01
  0.331500E+03  0.539727E+01  0.143261E+01
  0.331666E+03  0.539752E+01  0.147587E+01
  0.331833E+03  0.539774E+01  0.131018E+01
  0.332000E+03  0.539795E+01  0.124790E+01
  0.332166E+03  0.539820E+01  0.146053E+01
  0.332333E+03  0.539843E+01  0.132549E+01
  0.332500E+03  0.539869E+01  0.156792E+01
  0.332666E+03  0.539893E+01  0.137247E+01
  0.332833E+03  0.539917E+01  0.143505E+01
  0.333000E+03  0.539938E+01  0.123286E+01
  0.333166E+03  0.539962E+01  0.138536E+01
  0.333333E+03  0.539986E+01  0.144794E+01
  0.333500E+03  0.540009E+01  0.132951E+01
  0.333666E+03  0.540030E+01  0.121783E+01
  0.333833E+03  0.540055E+01  0.149091E+01
  0.334000E+03  0.540078E+01  0.132737E+01
  0.334166E+03  0.540104E+01  0.154000E+01
  0.334333E+03  0.540123E+01  0.111711E+01
  0.334500E+03  0.540147E+01  0.140898E+01
  0.334666E+03  0.540173E+01  0.152067E+01
  0.334833E+03  0.540198E+01  0.147372E+01
  0.335000E+03  0.540226E+01  0.165384E+01
