#    t [Myr]     r [kpc]      v [km/s]
  0.166665E+00  0.629199E+00  0.369721E+04
  0.333330E+00  0.785204E+00  0.916690E+03
  0.499995E+00  0.892757E+00  0.631993E+03
  0.666660E+00  0.983076E+00  0.530715E+03
  0.833325E+00  0.105690E+01  0.433799E+03
  0.999990E+00  0.112071E+01  0.374957E+03
  0.116665E+01  0.117723E+01  0.332133E+03
  0.133332E+01  0.122914E+01  0.304970E+03
  0.149998E+01  0.127743E+01  0.283779E+03
  0.166665E+01  0.132119E+01  0.257141E+03
  0.183332E+01  0.136157E+01  0.237292E+03
  0.199998E+01  0.140150E+01  0.234588E+03
  0.216664E+01  0.143757E+01  0.211982E+03
  0.233331E+01  0.147257E+01  0.205647E+03
  0.249998E+01  0.150536E+01  0.192703E+03
  0.266664E+01  0.153651E+01  0.183043E+03
  0.283330E+01  0.156730E+01  0.180903E+03
  0.299997E+01  0.159685E+01  0.173651E+03
  0.316663E+01  0.162497E+01  0.165221E+03
  0.333330E+01  0.165266E+01  0.162683E+03
  0.349996E+01  0.167877E+01  0.153429E+03
  0.366663E+01  0.170383E+01  0.147276E+03
  0.383329E+01  0.172901E+01  0.147970E+03
  0.399996E+01  0.175195E+01  0.134785E+03
  0.416662E+01  0.177498E+01  0.135331E+03
  0.433329E+01  0.179727E+01  0.130988E+03
  0.449995E+01  0.181977E+01  0.132164E+03
  0.466662E+01  0.184108E+01  0.125230E+03
  0.483329E+01  0.186229E+01  0.124617E+03
  0.499995E+01  0.188221E+01  0.117056E+03
  0.516662E+01  0.190186E+01  0.115485E+03
  0.533328E+01  0.192134E+01  0.114465E+03
  0.549994E+01  0.194017E+01  0.110642E+03
  0.566661E+01  0.195901E+01  0.110695E+03
  0.583327E+01  0.197696E+01  0.105515E+03
  0.599994E+01  0.199507E+01  0.106372E+03
  0.616660E+01  0.201247E+01  0.102239E+03
  0.633327E+01  0.202936E+01  0.992899E+02
  0.649993E+01  0.204616E+01  0.987098E+02
  0.666660E+01  0.206219E+01  0.941549E+02
  0.683326E+01  0.207864E+01  0.967020E+02
  0.699993E+01  0.209492E+01  0.956760E+02
  0.716660E+01  0.211047E+01  0.913493E+02
  0.733326E+01  0.212560E+01  0.889200E+02
  0.749992E+01  0.214062E+01  0.882584E+02
  0.766659E+01  0.215555E+01  0.877275E+02
  0.783325E+01  0.217051E+01  0.878655E+02
  0.799992E+01  0.218477E+01  0.838361E+02
  0.816658E+01  0.219890E+01  0.830034E+02
  0.833325E+01  0.221303E+01  0.830335E+02
  0.849991E+01  0.222671E+01  0.803847E+02
  0.866658E+01  0.224050E+01  0.810234E+02
  0.883324E+01  0.225428E+01  0.809523E+02
  0.899991E+01  0.226764E+01  0.785094E+02
  0.916657E+01  0.228044E+01  0.752188E+02
  0.933324E+01  0.229337E+01  0.760146E+02
  0.949991E+01  0.230619E+01  0.753148E+02
  0.966657E+01  0.231888E+01  0.745663E+02
  0.983324E+01  0.233173E+01  0.755191E+02
  0.999990E+01  0.234434E+01  0.740562E+02
  0.101666E+02  0.235639E+01  0.708578E+02
  0.103332E+02  0.236828E+01  0.698560E+02
  0.104999E+02  0.238020E+01  0.700244E+02
  0.106666E+02  0.239197E+01  0.691488E+02
  0.108332E+02  0.240389E+01  0.700831E+02
  0.109999E+02  0.241544E+01  0.678536E+02
  0.111666E+02  0.242671E+01  0.662249E+02
  0.113332E+02  0.243800E+01  0.663049E+02
  0.114999E+02  0.244892E+01  0.642036E+02
  0.116665E+02  0.246031E+01  0.668972E+02
  0.118332E+02  0.247104E+01  0.630621E+02
  0.119999E+02  0.248181E+01  0.632634E+02
  0.121665E+02  0.249242E+01  0.623950E+02
  0.123332E+02  0.250298E+01  0.619973E+02
  0.124999E+02  0.251338E+01  0.611190E+02
  0.126665E+02  0.252387E+01  0.616792E+02
  0.128332E+02  0.253418E+01  0.605343E+02
  0.129999E+02  0.254441E+01  0.601504E+02
  0.131665E+02  0.255462E+01  0.599896E+02
  0.133332E+02  0.256462E+01  0.587548E+02
  0.134999E+02  0.257496E+01  0.607514E+02
  0.136665E+02  0.258462E+01  0.567530E+02
  0.138332E+02  0.259444E+01  0.577313E+02
  0.139999E+02  0.260434E+01  0.581369E+02
  0.141665E+02  0.261394E+01  0.564268E+02
  0.143332E+02  0.262325E+01  0.546901E+02
  0.144999E+02  0.263254E+01  0.546087E+02
  0.146665E+02  0.264185E+01  0.546852E+02
  0.148332E+02  0.265121E+01  0.550362E+02
  0.149998E+02  0.266045E+01  0.542991E+02
  0.151665E+02  0.266944E+01  0.528318E+02
  0.153332E+02  0.267841E+01  0.526701E+02
  0.154998E+02  0.268737E+01  0.526360E+02
  0.156665E+02  0.269630E+01  0.524868E+02
  0.158332E+02  0.270518E+01  0.521973E+02
  0.159998E+02  0.271388E+01  0.511400E+02
  0.161665E+02  0.272230E+01  0.494564E+02
  0.163332E+02  0.273089E+01  0.504990E+02
  0.164998E+02  0.273941E+01  0.500655E+02
  0.166665E+02  0.274779E+01  0.492085E+02
  0.168332E+02  0.275621E+01  0.495018E+02
  0.169998E+02  0.276484E+01  0.506653E+02
  0.171665E+02  0.277307E+01  0.484049E+02
  0.173332E+02  0.278138E+01  0.487852E+02
  0.174998E+02  0.278948E+01  0.476343E+02
  0.176665E+02  0.279763E+01  0.478927E+02
  0.178332E+02  0.280557E+01  0.466263E+02
  0.179998E+02  0.281353E+01  0.467995E+02
  0.181665E+02  0.282137E+01  0.460653E+02
  0.183331E+02  0.282914E+01  0.456523E+02
  0.184998E+02  0.283698E+01  0.460873E+02
  0.186665E+02  0.284496E+01  0.468657E+02
  0.188331E+02  0.285253E+01  0.444628E+02
  0.189998E+02  0.286016E+01  0.448815E+02
  0.191665E+02  0.286780E+01  0.448506E+02
  0.193331E+02  0.287553E+01  0.454342E+02
  0.194998E+02  0.288308E+01  0.443390E+02
  0.196665E+02  0.289060E+01  0.442427E+02
  0.198331E+02  0.289799E+01  0.433915E+02
  0.199998E+02  0.290521E+01  0.424528E+02
  0.201665E+02  0.291260E+01  0.434146E+02
  0.203331E+02  0.291984E+01  0.425398E+02
  0.204998E+02  0.292710E+01  0.426529E+02
  0.206665E+02  0.293441E+01  0.429549E+02
  0.208331E+02  0.294146E+01  0.414504E+02
  0.209998E+02  0.294851E+01  0.413831E+02
  0.211665E+02  0.295564E+01  0.419215E+02
  0.213331E+02  0.296271E+01  0.415202E+02
  0.214998E+02  0.296968E+01  0.409760E+02
  0.216664E+02  0.297652E+01  0.401780E+02
  0.218331E+02  0.298333E+01  0.400501E+02
  0.219998E+02  0.299015E+01  0.400380E+02
  0.221664E+02  0.299705E+01  0.405442E+02
  0.223331E+02  0.300383E+01  0.398349E+02
  0.224998E+02  0.301054E+01  0.394445E+02
  0.226664E+02  0.301711E+01  0.386194E+02
  0.228331E+02  0.302377E+01  0.390983E+02
  0.229998E+02  0.303055E+01  0.398556E+02
  0.231664E+02  0.303714E+01  0.387110E+02
  0.233331E+02  0.304355E+01  0.376557E+02
  0.234998E+02  0.304998E+01  0.378081E+02
  0.236664E+02  0.305637E+01  0.375736E+02
  0.238331E+02  0.306274E+01  0.373946E+02
  0.239998E+02  0.306908E+01  0.372514E+02
  0.241664E+02  0.307534E+01  0.368222E+02
  0.243331E+02  0.308161E+01  0.368269E+02
  0.244998E+02  0.308792E+01  0.370620E+02
  0.246664E+02  0.309411E+01  0.363779E+02
  0.248331E+02  0.310010E+01  0.352005E+02
  0.249997E+02  0.310623E+01  0.360248E+02
  0.251664E+02  0.311239E+01  0.361802E+02
  0.253331E+02  0.311853E+01  0.361183E+02
  0.254997E+02  0.312455E+01  0.353611E+02
  0.256664E+02  0.313076E+01  0.364835E+02
  0.258331E+02  0.313668E+01  0.347750E+02
  0.259997E+02  0.314280E+01  0.359594E+02
  0.261664E+02  0.314877E+01  0.350698E+02
  0.263331E+02  0.315475E+01  0.351699E+02
  0.264997E+02  0.316070E+01  0.349602E+02
  0.266664E+02  0.316659E+01  0.346116E+02
  0.268331E+02  0.317239E+01  0.340619E+02
  0.269997E+02  0.317825E+01  0.344242E+02
  0.271664E+02  0.318408E+01  0.343026E+02
  0.273331E+02  0.318983E+01  0.337795E+02
  0.274997E+02  0.319560E+01  0.338543E+02
  0.276664E+02  0.320127E+01  0.333241E+02
  0.278331E+02  0.320690E+01  0.331072E+02
  0.279997E+02  0.321247E+01  0.327280E+02
  0.281664E+02  0.321804E+01  0.327452E+02
  0.283331E+02  0.322367E+01  0.330591E+02
  0.284997E+02  0.322905E+01  0.316273E+02
  0.286664E+02  0.323475E+01  0.334669E+02
  0.288330E+02  0.324013E+01  0.316044E+02
  0.289997E+02  0.324555E+01  0.318873E+02
  0.291664E+02  0.325087E+01  0.312759E+02
  0.293330E+02  0.325627E+01  0.317216E+02
  0.294997E+02  0.326158E+01  0.311820E+02
  0.296664E+02  0.326697E+01  0.316883E+02
  0.298330E+02  0.327231E+01  0.313589E+02
  0.299997E+02  0.327759E+01  0.310086E+02
  0.301664E+02  0.328286E+01  0.309681E+02
  0.303330E+02  0.328811E+01  0.308807E+02
  0.304997E+02  0.329325E+01  0.301885E+02
  0.306664E+02  0.329843E+01  0.304469E+02
  0.308330E+02  0.330362E+01  0.304878E+02
  0.309997E+02  0.330891E+01  0.310659E+02
  0.311664E+02  0.331401E+01  0.299959E+02
  0.313330E+02  0.331910E+01  0.298825E+02
  0.314997E+02  0.332409E+01  0.293395E+02
  0.316663E+02  0.332907E+01  0.292577E+02
  0.318330E+02  0.333412E+01  0.296734E+02
  0.319997E+02  0.333901E+01  0.287370E+02
  0.321663E+02  0.334393E+01  0.288943E+02
  0.323330E+02  0.334878E+01  0.285372E+02
  0.324997E+02  0.335378E+01  0.293881E+02
  0.326663E+02  0.335862E+01  0.284070E+02
  0.328330E+02  0.336346E+01  0.284285E+02
  0.329997E+02  0.336830E+01  0.284775E+02
  0.331663E+02  0.337305E+01  0.278825E+02
  0.333330E+02  0.337783E+01  0.281173E+02
  0.334997E+02  0.338258E+01  0.278780E+02
  0.336663E+02  0.338739E+01  0.282683E+02
  0.338330E+02  0.339226E+01  0.286166E+02
  0.339997E+02  0.339703E+01  0.280639E+02
  0.341663E+02  0.340189E+01  0.285372E+02
  0.343330E+02  0.340657E+01  0.274942E+02
  0.344997E+02  0.341126E+01  0.275421E+02
  0.346663E+02  0.341576E+01  0.264403E+02
  0.348330E+02  0.342040E+01  0.272641E+02
  0.349996E+02  0.342504E+01  0.272880E+02
  0.351663E+02  0.342976E+01  0.277191E+02
  0.353330E+02  0.343422E+01  0.262197E+02
  0.354996E+02  0.343887E+01  0.273520E+02
  0.356663E+02  0.344357E+01  0.275808E+02
  0.358330E+02  0.344826E+01  0.275776E+02
  0.359996E+02  0.345280E+01  0.266866E+02
  0.361663E+02  0.345733E+01  0.266282E+02
  0.363330E+02  0.346194E+01  0.270425E+02
  0.364996E+02  0.346643E+01  0.263980E+02
  0.366663E+02  0.347090E+01  0.262544E+02
  0.368330E+02  0.347534E+01  0.260804E+02
  0.369996E+02  0.347970E+01  0.256387E+02
  0.371663E+02  0.348413E+01  0.260091E+02
  0.373330E+02  0.348861E+01  0.263589E+02
  0.374996E+02  0.349302E+01  0.259343E+02
  0.376663E+02  0.349748E+01  0.261531E+02
  0.378330E+02  0.350195E+01  0.262981E+02
  0.379996E+02  0.350625E+01  0.252462E+02
  0.381663E+02  0.351057E+01  0.253754E+02
  0.383329E+02  0.351486E+01  0.252526E+02
  0.384996E+02  0.351907E+01  0.247425E+02
  0.386663E+02  0.352328E+01  0.247318E+02
  0.388329E+02  0.352757E+01  0.251908E+02
  0.389996E+02  0.353179E+01  0.247793E+02
  0.391663E+02  0.353600E+01  0.247684E+02
  0.393329E+02  0.354010E+01  0.240553E+02
  0.394996E+02  0.354423E+01  0.242687E+02
  0.396663E+02  0.354836E+01  0.242899E+02
  0.398329E+02  0.355255E+01  0.246291E+02
  0.399996E+02  0.355676E+01  0.247037E+02
  0.401663E+02  0.356088E+01  0.242198E+02
  0.403329E+02  0.356504E+01  0.244699E+02
  0.404996E+02  0.356921E+01  0.244956E+02
  0.406663E+02  0.357315E+01  0.231328E+02
  0.408329E+02  0.357718E+01  0.237192E+02
  0.409996E+02  0.358126E+01  0.239245E+02
  0.411663E+02  0.358530E+01  0.237548E+02
  0.413329E+02  0.358918E+01  0.228190E+02
  0.414996E+02  0.359323E+01  0.238070E+02
  0.416662E+02  0.359725E+01  0.236236E+02
  0.418329E+02  0.360114E+01  0.228334E+02
  0.419996E+02  0.360514E+01  0.235362E+02
  0.421662E+02  0.360917E+01  0.236407E+02
  0.423329E+02  0.361313E+01  0.232534E+02
  0.424996E+02  0.361701E+01  0.228539E+02
  0.426662E+02  0.362104E+01  0.236278E+02
  0.428329E+02  0.362489E+01  0.226475E+02
  0.429996E+02  0.362867E+01  0.222082E+02
  0.431662E+02  0.363267E+01  0.235287E+02
  0.433329E+02  0.363647E+01  0.223032E+02
  0.434996E+02  0.364030E+01  0.225210E+02
  0.436662E+02  0.364400E+01  0.217479E+02
  0.438329E+02  0.364769E+01  0.216729E+02
  0.439996E+02  0.365159E+01  0.229187E+02
  0.441662E+02  0.365536E+01  0.221293E+02
  0.443329E+02  0.365912E+01  0.220849E+02
  0.444996E+02  0.366286E+01  0.219753E+02
  0.446662E+02  0.366659E+01  0.219206E+02
  0.448329E+02  0.367037E+01  0.222339E+02
  0.449995E+02  0.367414E+01  0.221578E+02
  0.451662E+02  0.367786E+01  0.218721E+02
  0.453329E+02  0.368147E+01  0.212125E+02
  0.454995E+02  0.368513E+01  0.214926E+02
  0.456662E+02  0.368884E+01  0.218144E+02
  0.458329E+02  0.369251E+01  0.215538E+02
  0.459995E+02  0.369620E+01  0.216497E+02
  0.461662E+02  0.369981E+01  0.212445E+02
  0.463329E+02  0.370344E+01  0.213123E+02
  0.464995E+02  0.370697E+01  0.207669E+02
  0.466662E+02  0.371059E+01  0.212818E+02
  0.468329E+02  0.371430E+01  0.217739E+02
  0.469995E+02  0.371776E+01  0.203512E+02
  0.471662E+02  0.372134E+01  0.209955E+02
  0.473329E+02  0.372491E+01  0.209935E+02
  0.474995E+02  0.372843E+01  0.206692E+02
  0.476662E+02  0.373196E+01  0.207620E+02
  0.478329E+02  0.373546E+01  0.205584E+02
  0.479995E+02  0.373902E+01  0.209307E+02
  0.481662E+02  0.374249E+01  0.204100E+02
  0.483329E+02  0.374607E+01  0.210056E+02
  0.484995E+02  0.374950E+01  0.201522E+02
  0.486662E+02  0.375296E+01  0.203676E+02
  0.488328E+02  0.375642E+01  0.203223E+02
  0.489995E+02  0.375985E+01  0.201232E+02
  0.491662E+02  0.376314E+01  0.193548E+02
  0.493328E+02  0.376656E+01  0.200602E+02
  0.494995E+02  0.376993E+01  0.198535E+02
  0.496662E+02  0.377326E+01  0.195160E+02
  0.498328E+02  0.377659E+01  0.195684E+02
  0.499995E+02  0.377990E+01  0.195024E+02
  0.501662E+02  0.378329E+01  0.198670E+02
  0.503328E+02  0.378661E+01  0.195186E+02
  0.504995E+02  0.378990E+01  0.193607E+02
  0.506662E+02  0.379327E+01  0.197728E+02
  0.508328E+02  0.379656E+01  0.193703E+02
  0.509995E+02  0.379985E+01  0.192974E+02
  0.511662E+02  0.380323E+01  0.198606E+02
  0.513328E+02  0.380648E+01  0.190868E+02
  0.514995E+02  0.380969E+01  0.188704E+02
  0.516661E+02  0.381291E+01  0.189311E+02
  0.518328E+02  0.381614E+01  0.190012E+02
  0.519995E+02  0.381940E+01  0.191613E+02
  0.521661E+02  0.382267E+01  0.191702E+02
  0.523328E+02  0.382585E+01  0.187084E+02
  0.524995E+02  0.382913E+01  0.193003E+02
  0.526661E+02  0.383242E+01  0.193373E+02
  0.528328E+02  0.383569E+01  0.191652E+02
  0.529995E+02  0.383894E+01  0.191099E+02
  0.531661E+02  0.384213E+01  0.187266E+02
  0.533328E+02  0.384530E+01  0.186770E+02
  0.534995E+02  0.384847E+01  0.186291E+02
  0.536661E+02  0.385159E+01  0.183025E+02
  0.538328E+02  0.385471E+01  0.183331E+02
  0.539995E+02  0.385787E+01  0.185757E+02
  0.541661E+02  0.386098E+01  0.182631E+02
  0.543328E+02  0.386402E+01  0.178590E+02
  0.544995E+02  0.386714E+01  0.183264E+02
  0.546661E+02  0.387027E+01  0.184066E+02
  0.548328E+02  0.387336E+01  0.181714E+02
  0.549994E+02  0.387645E+01  0.181458E+02
  0.551661E+02  0.387951E+01  0.179978E+02
  0.553328E+02  0.388253E+01  0.177062E+02
  0.554994E+02  0.388556E+01  0.178532E+02
  0.556661E+02  0.388851E+01  0.173393E+02
  0.558328E+02  0.389153E+01  0.177145E+02
  0.559994E+02  0.389447E+01  0.172745E+02
  0.561661E+02  0.389748E+01  0.176844E+02
  0.563328E+02  0.390045E+01  0.174774E+02
  0.564994E+02  0.390354E+01  0.181141E+02
  0.566661E+02  0.390658E+01  0.178657E+02
  0.568328E+02  0.390964E+01  0.180107E+02
  0.569994E+02  0.391264E+01  0.175928E+02
  0.571661E+02  0.391559E+01  0.173839E+02
  0.573328E+02  0.391859E+01  0.176310E+02
  0.574994E+02  0.392161E+01  0.176920E+02
  0.576661E+02  0.392462E+01  0.177219E+02
  0.578328E+02  0.392749E+01  0.168737E+02
  0.579994E+02  0.393048E+01  0.175299E+02
  0.581661E+02  0.393352E+01  0.178721E+02
  0.583327E+02  0.393643E+01  0.171259E+02
  0.584994E+02  0.393929E+01  0.167908E+02
  0.586661E+02  0.394219E+01  0.170605E+02
  0.588327E+02  0.394509E+01  0.170507E+02
  0.589994E+02  0.394796E+01  0.168540E+02
  0.591661E+02  0.395082E+01  0.168045E+02
  0.593327E+02  0.395365E+01  0.166299E+02
  0.594994E+02  0.395648E+01  0.166206E+02
  0.596661E+02  0.395936E+01  0.169209E+02
  0.598327E+02  0.396222E+01  0.168188E+02
  0.599994E+02  0.396507E+01  0.167157E+02
  0.601661E+02  0.396790E+01  0.166140E+02
  0.603327E+02  0.397079E+01  0.170336E+02
  0.604994E+02  0.397365E+01  0.167515E+02
  0.606661E+02  0.397638E+01  0.160486E+02
  0.608327E+02  0.397918E+01  0.164865E+02
  0.609994E+02  0.398196E+01  0.163465E+02
  0.611661E+02  0.398469E+01  0.160027E+02
  0.613327E+02  0.398746E+01  0.162693E+02
  0.614994E+02  0.399019E+01  0.160513E+02
  0.616660E+02  0.399294E+01  0.161787E+02
  0.618327E+02  0.399565E+01  0.159264E+02
  0.619994E+02  0.399844E+01  0.163761E+02
  0.621660E+02  0.400121E+01  0.162924E+02
  0.623327E+02  0.400395E+01  0.160991E+02
  0.624994E+02  0.400665E+01  0.158525E+02
  0.626660E+02  0.400938E+01  0.160303E+02
  0.628327E+02  0.401209E+01  0.159461E+02
  0.629994E+02  0.401483E+01  0.161218E+02
  0.631660E+02  0.401747E+01  0.154984E+02
  0.633327E+02  0.402014E+01  0.156788E+02
  0.634994E+02  0.402278E+01  0.155364E+02
  0.636660E+02  0.402542E+01  0.154719E+02
  0.638327E+02  0.402806E+01  0.155508E+02
  0.639994E+02  0.403075E+01  0.157682E+02
  0.641660E+02  0.403336E+01  0.153592E+02
  0.643327E+02  0.403598E+01  0.153679E+02
  0.644994E+02  0.403861E+01  0.154800E+02
  0.646660E+02  0.404120E+01  0.152397E+02
  0.648327E+02  0.404384E+01  0.154782E+02
  0.649993E+02  0.404644E+01  0.152880E+02
  0.651660E+02  0.404907E+01  0.154323E+02
  0.653327E+02  0.405164E+01  0.151099E+02
  0.654993E+02  0.405424E+01  0.153045E+02
  0.656660E+02  0.405676E+01  0.147852E+02
  0.658327E+02  0.405940E+01  0.155150E+02
  0.659993E+02  0.406198E+01  0.151793E+02
  0.661660E+02  0.406455E+01  0.150981E+02
  0.663327E+02  0.406709E+01  0.149224E+02
  0.664993E+02  0.406961E+01  0.147740E+02
  0.666660E+02  0.407221E+01  0.152995E+02
  0.668327E+02  0.407476E+01  0.149602E+02
  0.669993E+02  0.407729E+01  0.149177E+02
  0.671660E+02  0.407981E+01  0.147909E+02
  0.673327E+02  0.408240E+01  0.152172E+02
  0.674993E+02  0.408493E+01  0.148362E+02
  0.676660E+02  0.408747E+01  0.149255E+02
  0.678327E+02  0.409003E+01  0.150479E+02
  0.679993E+02  0.409252E+01  0.146751E+02
  0.681660E+02  0.409500E+01  0.145404E+02
  0.683327E+02  0.409751E+01  0.147653E+02
  0.684993E+02  0.409994E+01  0.142626E+02
  0.686660E+02  0.410241E+01  0.145013E+02
  0.688326E+02  0.410489E+01  0.145983E+02
  0.689993E+02  0.410741E+01  0.148167E+02
  0.691660E+02  0.410987E+01  0.144339E+02
  0.693326E+02  0.411235E+01  0.145566E+02
  0.694993E+02  0.411472E+01  0.139698E+02
  0.696660E+02  0.411720E+01  0.145609E+02
  0.698326E+02  0.411959E+01  0.140157E+02
  0.699993E+02  0.412198E+01  0.140793E+02
  0.701660E+02  0.412440E+01  0.142061E+02
  0.703326E+02  0.412677E+01  0.139516E+02
  0.704993E+02  0.412923E+01  0.144178E+02
  0.706660E+02  0.413156E+01  0.137309E+02
  0.708326E+02  0.413400E+01  0.143020E+02
  0.709993E+02  0.413645E+01  0.143987E+02
  0.711660E+02  0.413889E+01  0.143701E+02
  0.713326E+02  0.414129E+01  0.140617E+02
  0.714993E+02  0.414366E+01  0.139252E+02
  0.716659E+02  0.414602E+01  0.138770E+02
  0.718326E+02  0.414838E+01  0.138794E+02
  0.719993E+02  0.415077E+01  0.140274E+02
  0.721659E+02  0.415307E+01  0.135347E+02
  0.723326E+02  0.415542E+01  0.138125E+02
  0.724993E+02  0.415776E+01  0.137615E+02
  0.726659E+02  0.416004E+01  0.133939E+02
  0.728326E+02  0.416240E+01  0.138713E+02
  0.729993E+02  0.416472E+01  0.136073E+02
  0.731659E+02  0.416698E+01  0.132878E+02
  0.733326E+02  0.416928E+01  0.134942E+02
  0.734993E+02  0.417157E+01  0.134648E+02
  0.736659E+02  0.417382E+01  0.132303E+02
  0.738326E+02  0.417610E+01  0.134188E+02
  0.739993E+02  0.417840E+01  0.134865E+02
  0.741659E+02  0.418068E+01  0.133909E+02
  0.743326E+02  0.418292E+01  0.131977E+02
  0.744993E+02  0.418513E+01  0.129463E+02
  0.746659E+02  0.418733E+01  0.129247E+02
  0.748326E+02  0.418954E+01  0.129898E+02
  0.749993E+02  0.419180E+01  0.132945E+02
  0.751659E+02  0.419413E+01  0.136858E+02
  0.753326E+02  0.419644E+01  0.135749E+02
  0.754992E+02  0.419873E+01  0.134591E+02
  0.756659E+02  0.420095E+01  0.130351E+02
  0.758326E+02  0.420323E+01  0.133767E+02
  0.759992E+02  0.420546E+01  0.131188E+02
  0.761659E+02  0.420770E+01  0.131789E+02
  0.763326E+02  0.420989E+01  0.128697E+02
  0.764992E+02  0.421212E+01  0.131238E+02
  0.766659E+02  0.421430E+01  0.128052E+02
  0.768326E+02  0.421652E+01  0.130041E+02
  0.769992E+02  0.421869E+01  0.127546E+02
  0.771659E+02  0.422094E+01  0.132558E+02
  0.773326E+02  0.422308E+01  0.125805E+02
  0.774992E+02  0.422526E+01  0.127774E+02
  0.776659E+02  0.422743E+01  0.127374E+02
  0.778326E+02  0.422957E+01  0.126115E+02
  0.779992E+02  0.423177E+01  0.128849E+02
  0.781659E+02  0.423390E+01  0.125330E+02
  0.783325E+02  0.423601E+01  0.124286E+02
  0.784992E+02  0.423805E+01  0.119757E+02
  0.786659E+02  0.424022E+01  0.127211E+02
  0.788325E+02  0.424240E+01  0.128402E+02
  0.789992E+02  0.424448E+01  0.121865E+02
  0.791659E+02  0.424653E+01  0.120782E+02
  0.793325E+02  0.424866E+01  0.125144E+02
  0.794992E+02  0.425078E+01  0.124567E+02
  0.796659E+02  0.425288E+01  0.123451E+02
  0.798325E+02  0.425500E+01  0.124350E+02
  0.799992E+02  0.425709E+01  0.123102E+02
  0.801659E+02  0.425920E+01  0.123716E+02
  0.803325E+02  0.426124E+01  0.120225E+02
  0.804992E+02  0.426330E+01  0.120819E+02
  0.806659E+02  0.426535E+01  0.120353E+02
  0.808325E+02  0.426739E+01  0.119820E+02
  0.809992E+02  0.426941E+01  0.119118E+02
  0.811659E+02  0.427147E+01  0.120664E+02
  0.813325E+02  0.427349E+01  0.118699E+02
  0.814992E+02  0.427557E+01  0.122382E+02
  0.816658E+02  0.427762E+01  0.120432E+02
  0.818325E+02  0.427968E+01  0.121135E+02
  0.819992E+02  0.428176E+01  0.122121E+02
  0.821658E+02  0.428376E+01  0.117215E+02
  0.823325E+02  0.428573E+01  0.116269E+02
  0.824992E+02  0.428775E+01  0.118764E+02
  0.826658E+02  0.428980E+01  0.119937E+02
  0.828325E+02  0.429181E+01  0.118257E+02
  0.829992E+02  0.429386E+01  0.120439E+02
  0.831658E+02  0.429588E+01  0.118799E+02
  0.833325E+02  0.429791E+01  0.119451E+02
  0.834992E+02  0.429985E+01  0.113948E+02
  0.836658E+02  0.430180E+01  0.114518E+02
  0.838325E+02  0.430375E+01  0.114678E+02
  0.839992E+02  0.430567E+01  0.112620E+02
  0.841658E+02  0.430762E+01  0.114345E+02
  0.843325E+02  0.430958E+01  0.115541E+02
  0.844992E+02  0.431155E+01  0.115954E+02
  0.846658E+02  0.431353E+01  0.116233E+02
  0.848325E+02  0.431552E+01  0.116656E+02
  0.849992E+02  0.431748E+01  0.115111E+02
  0.851658E+02  0.431938E+01  0.111842E+02
  0.853325E+02  0.432131E+01  0.113174E+02
  0.854991E+02  0.432321E+01  0.112137E+02
  0.856658E+02  0.432516E+01  0.114193E+02
  0.858325E+02  0.432709E+01  0.113730E+02
  0.859991E+02  0.432903E+01  0.113919E+02
  0.861658E+02  0.433099E+01  0.115309E+02
  0.863325E+02  0.433292E+01  0.113183E+02
  0.864991E+02  0.433486E+01  0.114182E+02
  0.866658E+02  0.433676E+01  0.111153E+02
  0.868325E+02  0.433863E+01  0.110237E+02
  0.869991E+02  0.434055E+01  0.112709E+02
  0.871658E+02  0.434250E+01  0.114779E+02
  0.873325E+02  0.434435E+01  0.108423E+02
  0.874991E+02  0.434625E+01  0.111543E+02
  0.876658E+02  0.434814E+01  0.110990E+02
  0.878325E+02  0.435003E+01  0.111102E+02
  0.879991E+02  0.435194E+01  0.112291E+02
  0.881658E+02  0.435378E+01  0.108092E+02
  0.883324E+02  0.435563E+01  0.109146E+02
  0.884991E+02  0.435750E+01  0.109376E+02
  0.886658E+02  0.435934E+01  0.108505E+02
  0.888324E+02  0.436124E+01  0.111573E+02
  0.889991E+02  0.436307E+01  0.107184E+02
  0.891658E+02  0.436493E+01  0.109323E+02
  0.893324E+02  0.436676E+01  0.108054E+02
  0.894991E+02  0.436853E+01  0.103979E+02
  0.896658E+02  0.437037E+01  0.107661E+02
  0.898324E+02  0.437218E+01  0.106530E+02
  0.899991E+02  0.437399E+01  0.106210E+02
  0.901658E+02  0.437580E+01  0.106818E+02
  0.903324E+02  0.437768E+01  0.110188E+02
  0.904991E+02  0.437950E+01  0.107134E+02
  0.906658E+02  0.438126E+01  0.103418E+02
  0.908324E+02  0.438308E+01  0.107052E+02
  0.909991E+02  0.438491E+01  0.107511E+02
  0.911658E+02  0.438673E+01  0.106551E+02
  0.913324E+02  0.438853E+01  0.106027E+02
  0.914991E+02  0.439037E+01  0.108159E+02
  0.916658E+02  0.439222E+01  0.108669E+02
  0.918324E+02  0.439403E+01  0.105951E+02
  0.919991E+02  0.439584E+01  0.106847E+02
  0.921657E+02  0.439761E+01  0.103600E+02
  0.923324E+02  0.439946E+01  0.108766E+02
  0.924991E+02  0.440122E+01  0.103274E+02
  0.926657E+02  0.440302E+01  0.105895E+02
  0.928324E+02  0.440480E+01  0.104742E+02
  0.929991E+02  0.440661E+01  0.106196E+02
  0.931657E+02  0.440835E+01  0.102192E+02
